date,close,open,high,low,volumn
20131206,35500,34400,35650,34400,4156598
20131205,34250,34550,34900,34200,4205701
20131204,34800,34850,35400,34750,3284235
20131203,34700,35500,35700,34600,4945227
20131202,35700,35650,35900,35250,3268831
20131129,35400,35550,35900,35150,4030182
20131128,35450,35100,35450,34850,6520172
20131127,34600,33750,34700,33500,6944989
20131126,33600,33300,33600,32750,3288876
20131125,33250,32800,33400,32750,2869284
20131122,32400,32800,32900,32250,3511174
20131121,32050,32400,32450,31750,3397106
20131120,32500,33150,33200,32350,4652929
20131119,33450,33700,33850,33300,2790771
20131118,33750,33900,34100,33500,2917194
20131115,33700,32550,33800,32550,5187831
20131114,32300,32350,32650,32000,3084645
20131113,31550,31850,32000,31500,2266975
20131112,31950,31900,32400,31700,3027493
20131111,31500,32400,32700,31350,3518342
20131108,32250,32050,32950,32050,2964930
20131107,32350,32600,32750,32350,1825749
20131106,32500,32350,32950,32350,1872076
20131105,32550,33000,33050,32250,1860583
20131104,33050,33350,33500,32950,2893775
20131101,33250,32150,33300,32100,4753636
20131031,31950,32800,32800,31950,4023353
20131030,32850,32300,33000,32300,4858305
20131029,31950,33350,33600,31900,6681059
20131028,33100,32650,33250,32600,3104202
20131025,32600,32950,33000,32500,3464261
20131024,33100,32500,33150,32300,3285591
20131023,32500,32900,33200,32500,5848372
20131022,32600,34000,34000,32600,9113649
20131021,34100,34650,35000,33900,4601446
20131018,34600,34000,34650,33950,4896108
20131017,33800,33800,33900,33400,3432731
20131016,33400,33800,34300,33250,3964240
20131015,33450,33450,33600,33250,2875473
20131014,33100,33100,33400,32550,4504637
20131011,33350,33900,34000,33100,6953280
20131010,33600,32750,33900,32700,6362115
20131008,32750,32800,32900,32450,20161933
20131007,32900,32750,33100,32600,10211692
20131004,32450,31700,32450,31550,10794205
20131002,31150,30650,31250,30600,7077277
20131001,29950,30200,30500,29800,3094789
20130930,30250,30300,30750,30000,3883347
20130927,30350,30550,30600,29850,3597617
20130926,30350,29750,30600,29700,4297077
20130925,29750,30300,30400,29600,4839999
20130924,30500,30400,30850,30250,3788474
20130923,30550,30650,30700,30200,4872847
20130917,30300,30000,30450,29650,6788948
20130916,29800,29300,29850,29300,5218534
20130913,29000,28900,29250,28800,4674307
20130912,28900,29000,29300,28750,6018991
20130911,28900,29100,29300,28700,4893860
20130910,28950,28550,28950,28400,6680750
20130909,28450,27600,28450,27550,9571714
20130906,27100,28100,28250,26850,12199781
20130905,28150,27400,28150,27300,20625403
20130904,28650,28400,28700,28200,3042973
20130903,28450,28550,28650,28300,3100871
20130902,28300,28500,28650,28200,3035909
20130830,28250,27600,28250,27550,5663772
20130829,27450,27700,28000,27400,5326833
20130828,27700,27350,27850,27350,3556086
20130827,27950,28100,28350,27800,3547412
20130826,28350,28500,28700,28150,2937697
20130823,28500,28400,28850,28300,4137108
20130822,28050,27800,28350,27700,3639542
20130821,28200,28700,28850,28050,3079266
20130820,28500,28500,29150,28400,5699909
20130819,28550,28550,28650,28300,2594470
20130816,28700,28700,29000,28500,5110848
20130814,29150,28750,29200,28600,10262550
20130813,28300,27050,28300,27050,8719662
20130812,27000,26650,27300,26600,3849323
20130809,26650,26200,27100,26200,4669522
20130808,26200,26350,26600,26000,5396449
20130807,26550,27350,27400,26550,7771130
20130806,27550,27600,27750,27350,4125157
20130805,27400,27300,27400,27150,4180804
20130802,27450,27500,27700,27250,6877232
20130801,27400,27250,27450,27100,6151190
20130731,27200,27200,27350,27150,4386284
20130730,27100,27050,27300,26600,6903868
20130729,27000,27950,27950,26900,15227768
20130726,28150,28850,28850,27900,7755181
20130725,28600,29150,29250,28400,6778488
20130724,28550,28300,28750,28300,3818831
20130723,28200,27900,28400,27750,4952809
20130722,28000,28400,28500,27850,5042732
20130719,28400,29300,29350,28400,5306867
20130718,29200,28950,29450,28750,6437820
20130717,28600,28750,28850,28200,4374401
20130716,28450,28650,28700,28300,2886705
20130715,28450,28500,28750,28050,2613544
20130712,28500,28450,28650,28100,4499172
20130711,28400,27900,28400,27650,6330650
20130710,27500,28150,28300,27400,6362139
20130709,28350,28050,28450,27750,5276470
20130708,27800,28100,28600,27400,7227558
20130705,28400,28950,29300,27950,7983219
20130704,28750,28950,29050,28000,9130872
20130703,28750,29350,29800,28550,10969350
20130702,28800,31500,31550,28750,21019436
20130701,31550,30950,31850,30850,4062599
20130628,31200,30900,31200,30450,4309458
20130627,30650,30900,31000,30600,5209137
20130626,30250,30150,30400,29700,5040418
20130625,29500,29500,30300,28900,6659713
20130624,29750,30900,30950,29750,4897019
20130621,30800,30200,31000,30000,5163521
20130620,31050,31400,31700,30850,4371986
20130619,31900,32000,32400,31550,4438175
20130618,31750,30900,31750,30900,5215736
20130617,30450,31400,31600,30100,6582178
20130614,31500,32150,32250,31200,3971095
20130613,32050,32250,32450,31600,6075091
20130612,32350,32300,32700,32250,2590486
20130611,32500,32900,32950,32300,3941737
20130610,32650,31700,32900,31600,6709195
20130607,31100,31650,31900,30900,5758634
20130605,31150,32350,32400,31150,4570226
20130604,32250,32150,32450,32000,3233657
20130603,31900,31950,32150,31750,3449693
20130531,32200,32200,32200,31750,3870613
20130530,31850,31850,32200,31700,10882238
20130529,32000,31700,32150,31550,4381622
20130528,31400,31400,31650,30850,4431590
20130527,31400,31550,31900,31400,2849669
20130524,31400,31800,31850,31050,3871042
20130523,31400,31400,32000,31250,7512672
20130522,31300,30900,31600,30850,7608286
20130521,30600,30800,31000,30600,5033266
20130520,30700,30500,30850,30300,6958530
20130516,30050,29900,30200,29850,6423610
20130515,29750,29550,29850,29500,4030862
20130514,29500,29150,29600,29150,2701509
20130513,29100,29000,29200,28900,2518819
20130510,29100,29200,29550,29050,4776435
20130509,29050,28500,29250,28500,4575248
20130508,28550,28900,28900,28400,3400637
20130507,28600,28900,28950,28400,3154316
20130506,28900,29700,29850,28850,4225049
20130503,29550,29650,29700,29000,3767197
20130502,29450,29750,29850,29300,2792031
20130430,29900,29850,30000,29550,4973679
20130429,29550,29550,29850,29500,2368216
20130426,29450,29400,29750,29250,2667806
20130425,29500,29650,29950,29450,11394824
20130424,29100,29400,29600,29000,4683116
20130423,28850,29050,29050,28450,2009817
20130422,29000,28800,29100,28600,2012549
20130419,28800,27900,28850,27850,3895261
20130418,27900,28400,28500,27850,5206918
20130417,28750,29350,29400,28650,3075896
20130416,29100,28850,29250,28750,3276359
20130415,29150,28950,29350,28700,2715965
20130412,28800,29050,29350,28650,3407336
20130411,29000,28450,29100,28300,5236997
20130410,27950,28150,28200,27800,2896417
20130409,27800,27900,28200,27300,4473759
20130408,27900,28600,28700,27800,4153747
20130405,28550,29300,29300,28350,3681853
20130404,29200,28550,29200,28400,4869239
20130403,28900,28600,29150,28550,3584222
20130402,28400,28750,28900,28350,3577498
20130401,28650,28900,29050,28600,1972865
20130329,28750,29500,29650,28750,3045853
20130328,29250,29450,29450,28950,3223050
20130327,29450,29600,29700,29200,3184531
20130326,29500,29050,29500,29000,5570927
20130325,29050,29050,29200,28850,3959211
20130322,28300,27900,28450,27650,3555515
20130321,28050,28850,28900,28050,3426566
20130320,28600,28500,28850,28350,2632433
20130319,28650,28800,28900,28350,3232956
20130318,28400,28550,28900,28400,2926693
20130315,28800,29000,29200,28400,4473661
20130314,28900,28450,29000,28400,5071138
20130313,28300,28300,28550,28100,2769799
20130312,28100,28850,28900,28050,3957978
20130311,28600,28250,28800,28200,6597705
20130308,28250,28350,28400,27800,3607159
20130307,28150,28100,28450,27850,6588200
20130306,28000,27650,28200,27600,11109877
20130305,27000,26400,27200,26400,8141593
20130304,26000,26600,26700,25900,3753949
20130228,26500,26700,26750,26500,4038185
20130227,26250,26850,26950,26250,3098659
20130226,26550,26100,26650,25850,3772301
20130225,26300,26500,26550,26050,2604691
20130222,26400,26400,26600,26300,2689623
20130221,26600,26350,26650,26300,2826255
20130220,26500,26250,26700,26200,6657608
20130219,25850,25800,26100,25750,1779504
20130218,25900,25600,26000,25550,2456890
20130215,25650,25700,25750,25550,2277981
20130214,25700,25550,25750,25350,2859954
20130213,25500,25250,25600,25200,4490716
20130212,25000,24950,25300,24800,3432175
20130208,24750,24850,25000,24550,3258865
20130207,24850,24650,25000,24550,4681401
20130206,24500,23850,24650,23800,5764265
20130205,23700,24050,24200,23600,4574149
20130204,24300,24500,24600,24300,2604422
20130201,24200,24250,24450,24050,4025938
20130131,24400,24400,24600,24200,4329870
20130130,24350,24650,24950,24300,5631792
20130129,24200,24500,24550,24100,4408627
20130128,24400,24150,24500,24000,2586394
20130125,24200,24300,24700,23800,5001969
20130124,24250,24600,24650,24050,6007784
20130123,24650,25050,25100,24600,6619066
20130122,25050,25500,25700,24850,7158297
20130121,25750,25750,25850,25300,3295467
20130118,25600,26050,26150,25500,5547605
20130117,25900,26350,26350,25450,4758701
20130116,26200,26200,26700,26050,5723625
20130115,25950,26800,27000,25800,6736761
20130114,26950,27250,27300,26850,3130049
20130111,27100,27100,27250,26500,6269825
20130110,26800,26150,26800,25850,4762542
20130109,26050,26500,26600,25950,2517811
20130108,26250,26050,26550,25950,3468081
20130107,25900,26400,26450,25650,4283105
20130104,26350,26800,26900,26200,4856327
20130103,26650,26900,27100,26400,4587780
20130102,26600,26150,26650,26100,5151547
20121228,25750,25750,25950,25500,2648924
20121227,25750,25450,25800,25400,2010360
20121226,25450,25300,25700,25300,3166701
20121224,25150,25400,25700,25050,3887250
20121221,25400,26300,26450,25250,7103654
20121220,26300,26850,26950,26150,4736996
20121218,26500,26900,27100,26400,5741215
20121217,26650,26400,26800,26250,5228814
20121214,26200,26000,26350,25850,3680399
20121213,26250,26200,26500,25650,7585467
20121212,26050,26350,26500,26050,4902981
20121211,25950,26250,26500,25900,4189236
20121210,26000,25850,26150,25800,3280121
20121207,25900,25450,25950,25400,7130678
20121206,24850,24850,25100,24700,3774704
20121205,24850,24450,24900,24250,3504294
20121204,24450,24300,24700,24200,3560107
20121203,24400,24300,24650,24200,4155082
20121130,24400,25250,25350,24400,8420949
20121129,25400,25700,25800,25100,4030728
20121128,25350,25400,25550,25000,3108705
20121127,25550,25750,26000,25350,4349165
20121126,25800,25800,26300,25750,3757376
20121123,25700,25500,25850,25350,2772673
20121122,25600,25250,25700,25000,3192295
20121121,24900,25500,25750,24900,3705474
20121120,25350,25650,25750,25300,3293980
20121119,25200,25200,25500,24750,3934488
20121116,24950,26100,26300,24550,9295709
20121115,26150,26350,26550,25900,4774667
20121114,26600,25550,26700,25500,8690475
20121113,25350,25200,25550,25000,3314201
20121112,25300,25200,25550,24800,4373224
20121109,25400,25700,25950,25350,5241275
20121108,26050,25600,26100,25350,4522898
20121107,26000,26000,26100,25450,4411461
20121106,25900,26250,26300,25550,5042809
20121105,26150,25950,26350,25750,3347263
20121102,25950,26000,26300,25900,6592179
20121101,25500,24950,25900,24700,8312753
20121031,24850,24800,25000,24650,5789405
20121030,24300,24500,24750,24200,3782716
20121029,24100,24550,24950,23900,6197870
20121026,24100,24300,24650,24000,3832976
20121025,24300,24150,24800,24050,7780836
20121024,24000,23500,24150,23350,8709303
20121023,23050,23400,23700,23050,2851721
20121022,23400,22700,23450,22650,2573262
20121019,23300,23550,23750,23250,2646218
20121018,23550,23500,23650,23200,2682573
20121017,23500,23400,23600,23200,4594202
20121016,22850,22700,23050,22700,3901823
20121015,22250,22550,22700,22100,3034811
20121012,22550,22900,23000,22250,4262738
20121011,22900,22800,23100,22600,2957524
20121010,23000,23250,23300,23000,3010313
20121009,23550,23800,23900,23550,3477414
20121008,23700,23350,23850,23300,5661298
20121005,23250,23400,23600,23150,3119376
20121004,23150,22850,23500,22750,6192433
20121002,22500,22950,23000,22350,2858070
20120928,22750,22950,23250,22600,3873405
20120927,22900,22550,22950,22450,3525787
20120926,22750,22600,22950,22450,3227444
20120925,22900,23250,23350,22750,5377949
20120924,23500,23950,24000,23350,3509912
20120921,23850,24200,24250,23650,4797968
20120920,23900,23700,24650,23600,12250096
20120919,23500,22950,23650,22900,7673229
20120918,22850,22950,23300,22800,3843199
20120917,22950,23150,23200,22850,4248504
20120914,22950,22550,23000,22350,10517447
20120913,21850,22100,22150,21800,4237233
20120912,22200,22200,22400,22000,3267122
20120911,21950,22150,22150,21800,3664743
20120910,22250,22350,22500,22150,4757626
20120907,22500,22000,22550,21750,15221162
20120906,20900,21400,21400,20550,9041756
20120905,21200,21500,21650,21200,3826683
20120904,21500,21350,21800,21250,3775480
20120903,21400,21200,21450,20900,3518196
20120831,21200,20950,21400,20950,2702479
20120830,21200,21400,21450,21050,3263544
20120829,21450,21350,21600,21250,4295175
20120828,21300,21700,21850,21100,7433538
20120827,21700,21650,22200,21550,5324077
20120824,21800,22000,22450,21750,6175133
20120823,22400,22850,22900,22300,6340317
20120822,22850,23150,23300,22650,4582101
20120821,23100,22650,23350,22650,9152697
20120820,22550,22300,22750,22250,3278867
20120817,22500,22450,22650,22300,4112850
20120816,22200,22800,22950,22100,7787699
20120814,22900,22700,23000,22600,3662137
20120813,22700,23150,23250,22600,3415389
20120810,23000,22900,23050,22750,3993418
20120809,22900,22800,22950,22450,8196833
20120808,22750,22300,23000,22250,10972713
20120807,22000,21800,22200,21650,4757101
20120806,21750,21500,22000,21400,6733285
20120803,20950,21150,21250,20850,5525416
20120802,21550,21650,21800,21300,4816006
20120801,21500,21900,22100,21450,5633215
20120731,21700,21350,21900,21200,7215276
20120730,21300,21500,21800,21250,4916872
20120727,21150,20850,21250,20700,7453097
20120726,20400,20700,20800,20250,5976319
20120725,20400,20350,20850,20100,6280081
20120724,20800,20550,21150,20550,7328882
20120723,20350,20800,20850,20200,6964724
20120720,21250,20800,21550,20750,7870436
20120719,20400,20700,20800,20300,7401854
20120718,20250,21250,21500,20150,12954262
20120717,21300,21550,21700,21250,9112719
20120716,21800,22450,22600,21750,6340054
20120713,22400,22250,22450,21450,6627802
20120712,22250,23000,23150,22250,5450204
20120711,22950,23450,23700,22900,5151231
20120710,23700,23850,23900,23500,2647193
20120709,23700,23700,23950,23550,3156411
20120706,24000,24000,24450,23850,4009123
20120705,23800,23950,24200,23750,2657599
20120704,24050,24400,24650,24000,3199905
20120703,24300,23800,24300,23800,3047839
20120702,23700,24300,24350,23700,3887302
20120629,23850,23050,23900,22850,4697087
20120628,23300,22800,23400,22800,3483226
20120627,22800,23200,23250,22600,4778045
20120626,23100,22950,23400,22900,4631121
20120625,23050,24100,24350,22700,9744824
20120622,24100,24050,24350,23950,4506535
20120621,24550,24800,24950,24300,3751425
20120620,24800,24350,25100,24200,9176434
20120619,23850,23650,24000,23450,3788167
20120618,23600,24100,24200,23550,5037166
20120615,23400,23550,23650,23150,16156049
20120614,23900,23350,23950,23350,5033207
20120613,23650,23850,23950,23200,4669175
20120612,23550,22550,23850,22350,7930382
20120611,23050,22400,23150,22350,6838614
20120608,21750,22450,22500,21700,5465246
20120607,22550,22500,22900,22450,7121619
20120605,21650,21800,21900,21500,5342939
20120604,21550,21700,22150,21350,9463895
20120601,22750,23050,23250,22750,3513845
20120531,23100,23000,23200,22600,4914910
20120530,23450,23550,23750,23150,5137111
20120529,23450,22250,23500,22200,8661422
20120525,22000,22650,22800,21800,7771291
20120524,22400,22450,22950,22000,6445583
20120523,22400,23400,23400,22300,9271264
20120522,23550,24050,24100,23400,8273153
20120521,23400,24200,24300,23200,6240734
20120518,23600,23850,24450,23450,6982606
20120517,24500,23300,24650,23050,12063990
20120516,23050,24900,24950,22900,16239262
20120515,25300,25800,25950,24750,7122988
20120514,26100,25500,26200,25450,4883326
20120511,25400,26450,26550,25300,6791152
20120510,26600,26100,26850,26100,4786754
20120509,26200,26450,26850,26050,6859416
20120508,26650,27450,27500,26500,6327999
20120507,27250,27750,27950,27150,5466152
20120504,28150,27050,28900,26800,10901418
20120503,27250,27300,27850,27150,4021667
20120502,27350,28300,28350,27100,7203804
20120430,28050,28050,28450,27800,3759698
20120427,28050,27400,28250,27350,4531018
20120426,27200,27500,27700,27000,4858423
20120425,27050,27600,27700,27000,4836561
20120424,27250,27500,27850,27050,4750282
20120423,27800,27650,28450,27600,4549672
20120420,27650,28200,28350,27600,5649678
20120419,28800,27900,29000,27500,6179883
20120418,28050,28850,28950,28050,5482631
20120417,28300,29200,29250,28250,4670489
20120416,29250,28700,29450,28550,4160701
20120413,29000,27750,29050,27650,6983362
20120412,27200,27800,27850,26850,5583246
20120410,27750,28050,28350,27350,5098219
20120409,28050,28800,29350,27900,5568643
20120406,29250,29700,29900,29250,3184217
20120405,29850,28750,30050,28300,8899496
20120404,29400,30250,30350,29350,4413819
20120403,30300,29550,30400,29350,6693182
20120402,29350,29150,29550,29100,4727837
20120330,29250,30400,30450,29100,9809386
20120329,30500,30350,30900,30350,5114998
20120328,30550,30200,30950,30150,4918214
20120327,30450,30450,30700,30050,5718097
20120326,30300,30250,30650,30050,6658186
20120323,30150,29100,30250,29050,6294185
20120322,29350,29050,29600,29050,4117144
20120321,28900,28950,29300,28850,2626551
20120320,29150,29350,29600,29050,3873987
20120319,29300,28700,29300,28700,4885898
20120316,28800,29350,29450,28750,3696225
20120315,29250,29500,29600,28950,4849707
20120314,29600,29900,30200,29600,4906654
20120313,29300,29750,29900,29200,5055287
20120312,29600,30000,30050,29400,2568440
20120309,29800,30000,30150,29700,3565512
20120308,29750,29400,29950,29200,4741781
20120307,29100,28800,29200,28700,5359769
20120306,29400,29900,30000,29250,5967675
20120305,30050,30600,30600,29900,3839128
20120302,30450,30350,30450,29700,7961280
20120229,30200,30350,30750,30100,9345314
20120228,29850,29800,30150,29500,20808560
20120227,27950,28800,28850,27800,5153509
20120224,28850,28400,28950,27750,7997699
20120223,28850,28850,29200,28700,5192308
20120222,29000,28300,29000,28150,4712997
20120221,28300,28200,29000,28100,5840835
20120220,28300,29050,29100,28200,5753690
20120217,28850,29250,29550,28700,8465777
20120216,28700,28800,29400,28600,9961359
20120215,29000,29150,29450,28600,20697390
20120214,27550,26850,27550,26650,6615913
20120213,26850,27300,27400,26700,4941208
20120210,27000,27000,27300,26750,5751848
20120209,27050,26450,27150,26300,7705120
20120208,26500,25700,26600,25250,8751100
20120207,25400,26000,26250,25200,9405339
20120206,26100,26550,26550,25900,7061764
20120203,26300,26700,27200,26200,11299302
20120202,27300,27750,27750,26100,15281596
20120201,27200,26850,27200,26600,5595741
20120131,26850,26350,27100,26200,6048223
20120130,26250,25900,26750,25850,7982762
20120127,26000,26850,27000,25900,12062057
20120126,27050,27450,27450,26650,9028099
20120125,27450,27000,28000,26900,8693588
20120120,26950,26600,27150,26200,8726770
20120119,26300,25800,26500,25600,8987450
20120118,25250,25500,25800,25050,4764455
20120117,25550,25650,25800,25200,5982819
20120116,25400,25050,25600,24900,6341825
20120113,25150,24350,25150,24300,7993006
20120112,24150,24200,24350,23850,3566256
20120111,24250,24400,24700,24100,4747105
20120110,24350,24050,24350,23850,4596542
20120109,23850,24550,24600,23800,5191657
20120106,24400,24450,24550,24050,7633067
20120105,24000,23900,24550,23700,5948158
20120104,23850,23850,24350,23650,9643808
20120103,23650,23700,23850,23350,7239708
20120102,23450,22700,23500,22600,12170153
20111229,21950,21000,22000,20950,5006606
20111228,21150,21000,21300,20950,2688208
20111227,21100,21650,21850,21100,3986592
20111226,21600,21900,21900,21450,2297003
20111223,21700,21850,22100,21650,6167013
20111222,21150,21100,21350,20800,5151591
20111221,21350,21400,21500,21200,5626938
20111220,20750,21000,21250,20450,5391267
20111219,20850,21800,21950,19750,9392801
20111216,22150,23000,23000,21900,6809614
20111215,22750,22600,23150,22400,6873946
20111214,22850,22800,23100,22550,6515855
20111213,22650,22000,23000,21650,9293904
20111212,22250,21800,22400,21650,6319715
20111209,21400,21700,21700,21300,6988929
20111208,22050,22400,22400,21800,6537903
20111207,22400,22850,22950,22200,8899221
20111206,22750,23100,23150,22700,3593535
20111205,23250,23200,23350,22750,4785846
20111202,23100,23300,23600,22850,6314973
20111201,23450,23950,24050,23350,9146677
20111130,22950,23200,23400,22900,5239801
20111129,23400,23300,23550,22950,10290437
20111128,23300,22400,23300,22200,9848049
20111125,21750,22000,22300,21550,4433721
20111124,22150,21700,22400,21200,6265997
20111123,21850,23150,23200,21800,10010655
20111122,23250,22650,23350,22600,5995517
20111121,22900,23050,23150,22600,5390048
20111118,23300,22800,23400,22700,7377636
20111117,23200,23400,23600,22700,13550780
20111116,22350,22250,22950,22100,9867606
20111115,22050,22200,22700,22000,7045165
20111114,22300,22100,22900,22000,10805252
20111111,21550,22350,22600,21550,14421635
20111110,21500,21200,22550,20650,23467154
20111109,22050,22400,23050,21800,22772116
20111108,23000,24050,24100,23000,12005275
20111107,24100,24900,24950,23900,8088193
20111104,24850,24000,24850,23900,9642217
20111103,23300,24100,24100,23250,5682575
20111102,24000,23400,24200,23200,8021546
20111101,23900,22500,24150,22500,10593299
20111031,22850,22950,23550,22800,5395050
20111028,22900,24200,24450,22850,11200673
20111027,23800,23800,24300,23400,9196704
20111026,24150,23400,24150,23300,5774628
20111025,23650,24050,24200,23600,5652614
20111024,23900,23250,24150,22850,12451097
20111021,23200,21600,23200,21250,17938542
20111020,21050,21550,22550,21050,10252965
20111019,21750,22000,22100,21200,7150548
20111018,21800,21500,21850,21300,4354331
20111017,21950,22350,22400,21900,5211940
20111014,21950,21800,22100,21650,4605910
20111013,21850,22700,22850,21750,9543524
20111012,22550,22150,22550,22050,5880365
20111011,22250,22650,22700,22200,8212865
20111010,21950,21550,22100,21550,7029961
20111007,21500,22050,22100,21350,9115213
20111006,21200,20850,22000,20750,14245183
20111005,20000,21050,21400,20000,11287269
20111004,20700,20000,20700,19850,10959265
20110930,21350,21500,21900,21050,9401314
20110929,21850,20450,21850,20350,9542657
20110928,20550,21450,21500,20550,8811547
20110927,21250,20900,21250,20650,9665974
20110926,19950,20950,21050,19750,14403585
20110923,20250,20750,21350,20200,13178942
20110922,21550,21000,21750,20950,9640910
20110921,21600,21850,22300,21550,9936965
20110920,21650,20500,21850,20200,14858543
20110919,21000,21500,22150,20850,11980863
20110916,21900,21250,22000,20850,20343850
20110915,21100,21150,21400,20500,20491884
20110914,19850,20550,21150,19850,18966529
20110909,19900,19800,21300,19600,29359964
20110908,19300,19900,19900,18800,17096701
20110907,19500,17600,19550,17500,15678828
20110906,17000,16950,17500,16550,11397318
20110905,17550,18550,18600,17550,9483784
20110902,19100,19200,19650,18900,8025667
20110901,19200,19300,20100,19150,16845832
20110831,19100,18800,19150,18150,13460683
20110830,19000,19900,20250,19000,16532870
20110829,19450,18550,19600,18350,17545626
20110826,17950,17050,17950,16950,14558460
20110825,17300,16900,17700,16700,20187641
20110824,16250,17200,17550,15900,21395980
20110823,17050,16200,17050,16000,21553936
20110822,15750,15800,16300,15500,18277535
20110819,15600,16200,16600,15550,23890629
20110818,17200,19450,19750,17200,35616692
20110817,19600,20250,20650,19600,13712538
20110816,20500,20400,20700,20250,8624717
20110812,19750,21200,21650,19750,26788209
20110811,21850,19900,21900,19900,13323654
20110810,21000,21550,21600,20850,15212209
20110809,20200,21000,21200,19250,23001206
20110808,21850,23200,23650,20700,17609715
20110805,23550,22850,23650,22500,12438185
20110804,24100,24800,25300,23850,11149944
20110803,24300,25000,25050,24200,10595808
20110802,25450,25100,25950,24900,11462084
20110801,25550,24700,25600,24400,10275261
20110729,24250,23900,24700,23850,15569978
20110728,23550,23150,23750,23100,5742429
20110727,23800,24300,24350,23650,7997090
20110726,24500,24150,24550,23750,7505839
20110725,23900,23650,24300,23500,6812398
20110722,23750,24000,24100,23550,7369926
20110721,23650,24500,24700,23500,9223301
20110720,24200,24200,24400,23900,10030134
20110719,23350,22950,23750,22950,10298790
20110718,22950,23650,23850,22900,11775269
20110715,24000,23600,24400,23600,9378791
20110714,23700,24500,24750,23400,14730395
20110713,24300,25250,25250,24050,17203663
20110712,25350,25850,26150,25300,8802917
20110711,26450,26650,26850,26400,4936683
20110708,26600,26900,27350,26550,10495898
20110707,26400,27100,27200,26350,8763541
20110706,26500,27700,27900,25800,18889817
20110705,28000,27400,28150,27200,12594246
20110704,26950,27300,27700,26650,13215741
20110701,26700,25600,26750,25500,13345738
20110630,25050,25250,25550,24900,8432185
20110629,25550,25750,26100,24900,12290225
20110628,25550,26700,26750,25400,13451515
20110627,26700,27350,27400,26550,9559487
20110624,27900,26400,27900,26350,9898892
20110623,26350,26200,26750,26100,4236692
20110622,26100,26600,27150,26100,8915253
20110621,25900,25550,26200,24950,8505024
20110620,25200,24800,25600,24400,8219371
20110617,24650,26400,26450,24100,20477438
20110616,26250,26650,26850,26200,4599234
20110615,26950,26850,27650,26800,6872322
20110614,26650,26250,26800,26200,6514032
20110613,26350,26600,27150,25900,8790991
20110610,26700,28600,28700,26350,24177110
20110609,28700,29200,29250,28350,9415804
20110608,28900,28900,29350,28600,12557220
20110607,28600,27300,28800,27300,9191909
20110603,27650,27850,28100,27150,9838831
20110602,27550,27650,28250,27300,18003988
20110601,28400,30100,30100,28150,22119286
20110531,30100,29200,30100,29050,11913318
20110530,29500,31400,31500,29200,15176513
20110527,31300,31200,31600,30900,4797661
20110526,31100,30500,31250,30350,5070024
20110525,30000,31350,31600,29800,7212000
20110524,31250,30800,31450,30550,5647670
20110523,30850,31950,32450,30850,6564960
20110520,32200,31750,32350,31700,5057674
20110519,31550,32950,33350,31350,8302142
20110518,32800,33100,33350,32500,9103458
20110517,33100,34150,34250,33100,8007576
20110516,34400,35000,35200,34100,5275126
20110513,34500,34600,34850,34400,6713597
20110512,33750,33450,34300,33300,6600699
20110511,33700,33700,34200,33600,6207767
20110509,33300,33000,33550,32750,5968611
20110506,32500,31900,32850,31700,7867052
20110504,32450,34150,34200,32450,13763373
20110503,34450,34450,34700,33700,7224077
20110502,34600,33600,34600,33600,5524897
20110429,33800,34200,34300,32850,11392768
20110428,34350,34600,35050,34050,10388984
20110427,33900,35100,35500,33450,18014715
20110426,34750,36750,37200,34700,19001814
20110425,36450,36450,37000,36200,5529488
20110422,36600,36700,37400,36200,10270340
20110421,37000,35300,37200,35100,19357750
20110420,34300,33600,34500,33250,8432079
20110419,32800,33400,33750,32750,8866655
20110418,33800,34000,34450,33500,7218572
20110415,34150,33700,34200,33600,7233661
20110414,33750,32650,33800,32500,12934539
20110413,32350,31700,32400,31600,6193410
20110412,31700,32000,32600,31600,6421672
20110411,31800,31500,32150,31500,6076949
20110408,31300,31800,31850,31150,10084204
20110407,32000,32800,32900,31850,7097712
20110406,32500,32700,33000,32350,8509539
20110405,32450,32250,32700,32150,8775396
20110404,31800,30850,31800,30550,12046547
20110401,31600,31350,31700,30850,6802701
20110331,31300,31700,31900,31000,7670699
20110330,31550,31100,31950,31000,11906300
20110329,31000,30800,31350,30700,8533855
20110328,30900,29950,30950,29800,14875481
20110325,29900,30100,30150,29600,12041899
20110324,29100,29150,29600,29100,9140284
20110323,29050,28200,29100,27850,11112405
20110322,27850,28750,28950,27800,11574524
20110321,28500,28550,28850,28000,11015422
20110318,28550,29050,29200,28550,8317816
20110317,28950,28400,28950,28200,10815775
20110316,29200,29400,29600,28800,10333677
20110315,28700,29700,29800,27450,22932891
20110314,30100,29100,30150,28300,22881687
20110311,27700,27200,28050,27150,5850959
20110310,27700,28000,28100,27550,9118115
20110309,28400,28650,28950,28300,5641431
20110308,28650,28500,28800,27900,8140323
20110307,28900,29200,29400,28750,4206440
20110304,29200,29000,29550,28800,6744388
20110303,28450,27950,28600,27850,4337686
20110302,27550,27900,28200,27350,4652449
20110228,28350,28000,28400,27900,5304614
20110225,28000,27450,28050,27350,7918505
20110224,26900,27200,27350,26600,10782089
20110223,27600,28600,28700,27400,11843278
20110222,28800,28400,28950,28150,5917754
20110221,28800,29400,29500,28750,5147091
20110218,29400,29350,29500,29000,4481286
20110217,29100,29550,29700,28800,5876031
20110216,29200,29650,29950,29150,4811721
